Year,Month,Day,Hour (UTC),Minute,Second,CentiSecond,Millis,NumSat,HDOP,LAT,LNG,ALTFT,MPH
2021,5,23,12,49,38,60,229096,6,1.41,38.209392,-85.762084,451.77163600000006,0.20714000000000002
2021,5,23,12,49,43,0,229498,6,1.41,38.209392,-85.762084,447.50656100000003,0.20714000000000002
2021,5,23,12,49,43,60,229890,6,1.41,38.209392,-85.762084,447.50656100000003,0.023016
2021,5,23,12,49,43,60,230210,6,1.41,38.209392,-85.762084,447.50656100000003,0.023016
2021,5,23,12,49,43,60,230635,6,1.41,38.209392,-85.762084,447.50656100000003,0.023016
2021,5,23,12,49,43,60,231027,6,1.41,38.209392,-85.762084,447.50656100000003,0.023016
2021,5,23,12,49,45,20,231490,6,1.41,38.209392,-85.762084,447.50656100000003,0.046031
2021,5,23,12,49,45,20,231810,6,1.41,38.209392,-85.762084,447.50656100000003,0.046031
2021,5,23,12,49,45,20,232245,6,1.41,38.209392,-85.762084,447.50656100000003,0.046031
2021,5,23,12,49,46,20,232635,6,1.41,38.209392,-85.762084,447.50656100000003,0.080555
2021,5,23,12,49,46,20,232955,6,1.41,38.209392,-85.762084,447.50656100000003,0.080555
2021,5,23,12,49,47,0,233408,6,1.41,38.209392,-85.762084,447.50656100000003,0.034523000000000005
2021,5,23,12,49,47,0,233756,6,1.41,38.209392,-85.762084,447.50656100000003,0.034523000000000005
2021,5,23,12,49,47,0,234121,6,1.41,38.209392,-85.762084,447.50656100000003,0.034523000000000005
2021,5,23,12,49,47,0,234475,6,1.41,38.209392,-85.762084,447.50656100000003,0.034523000000000005
2021,5,23,12,49,48,60,234898,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,48,60,235226,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,48,60,235655,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,48,60,236083,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,48,60,236449,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,50,60,236866,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.023016
2021,5,23,12,49,50,60,237188,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.023016
2021,5,23,12,49,50,60,237589,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.023016
2021,5,23,12,49,51,60,237989,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,51,60,238348,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,51,60,238726,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,53,0,239179,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,53,0,239498,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,53,0,239898,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,53,0,240266,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,53,0,240658,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,53,0,241095,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,53,0,241498,6,1.41,38.209396000000005,-85.762084,447.50656100000003,0.011508
2021,5,23,12,49,55,60,241952,6,1.41,38.209392,-85.762084,447.50656100000003,0.115078
2021,5,23,12,49,55,60,242273,6,1.41,38.209392,-85.762084,447.50656100000003,0.115078
2021,5,23,12,49,55,60,242709,6,1.41,38.209392,-85.762084,447.50656100000003,0.115078
2021,5,23,12,49,56,80,243163,6,1.41,38.209392,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,56,80,243510,6,1.41,38.209392,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,56,80,243918,6,1.41,38.209392,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,58,0,244308,6,1.41,38.209392,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,58,0,244628,6,1.41,38.209392,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,58,0,245006,6,1.41,38.209392,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,58,0,245330,6,1.41,38.209392,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,58,0,245686,6,1.41,38.209392,-85.762084,447.50656100000003,0.057539
2021,5,23,12,49,59,80,246095,6,1.41,38.209392,-85.762084,436.02362,0.057539
2021,5,23,12,49,59,80,246423,6,1.41,38.209392,-85.762084,436.02362,0.057539
2021,5,23,12,49,59,80,246751,6,1.41,38.209392,-85.762084,436.02362,0.057539
2021,5,23,12,50,1,0,247148,6,1.41,38.209392,-85.762084,436.02362,0.0
2021,5,23,12,50,1,0,247467,6,1.41,38.209392,-85.762084,436.02362,0.0
2021,5,23,12,50,1,0,247859,6,1.41,38.209392,-85.762084,436.02362,0.0
2021,5,23,12,50,1,0,248241,6,1.41,38.209392,-85.762084,436.02362,0.0
2021,5,23,12,50,1,0,248622,6,1.41,38.209392,-85.762084,436.02362,0.0
2021,5,23,12,50,2,80,249025,6,1.42,38.209392,-85.762084,435.03936699999997,0.0
2021,5,23,12,50,2,80,249350,6,1.42,38.209392,-85.762084,435.03936699999997,0.0
2021,5,23,12,50,2,80,249722,6,1.42,38.209392,-85.762084,435.03936699999997,0.0
2021,5,23,12,50,4,0,250123,6,1.42,38.209388,-85.762077,435.03936699999997,0.057539
2021,5,23,12,50,4,0,250472,6,1.42,38.209388,-85.762077,435.03936699999997,0.057539
2021,5,23,12,50,4,60,250858,6,1.42,38.209388,-85.762077,435.03936699999997,0.023016
2021,5,23,12,50,4,60,251179,6,1.42,38.209388,-85.762077,435.03936699999997,0.023016
2021,5,23,12,50,4,60,251575,6,1.42,38.209388,-85.762077,435.03936699999997,0.023016
2021,5,23,12,50,5,60,251979,6,1.42,38.209388,-85.762077,434.05511399999995,0.023016
2021,5,23,12,50,5,60,252383,6,1.42,38.209388,-85.762077,434.05511399999995,0.023016
2021,5,23,12,50,6,40,252817,6,1.42,38.209388,-85.762077,433.72702000000004,0.023016
2021,5,23,12,50,7,0,253238,6,1.42,38.209388,-85.762077,433.72702000000004,0.069047
2021,5,23,12,50,7,0,253557,6,1.42,38.209388,-85.762077,433.72702000000004,0.069047
2021,5,23,12,50,7,0,253958,6,1.42,38.209388,-85.762077,433.72702000000004,0.069047
2021,5,23,12,50,8,20,254386,6,1.42,38.209388,-85.762077,433.72702000000004,0.034523000000000005
2021,5,23,12,50,8,20,254705,6,1.42,38.209388,-85.762077,433.72702000000004,0.034523000000000005
2021,5,23,12,50,8,20,255049,6,1.42,38.209388,-85.762077,433.72702000000004,0.034523000000000005
2021,5,23,12,50,8,20,255437,6,1.42,38.209388,-85.762077,433.72702000000004,0.034523000000000005
2021,5,23,12,50,8,20,255791,6,1.42,38.209388,-85.762077,433.72702000000004,0.034523000000000005
2021,5,23,12,50,8,20,256146,6,1.42,38.209388,-85.762077,433.72702000000004,0.034523000000000005
2021,5,23,12,50,8,20,256527,6,1.42,38.209388,-85.762077,433.72702000000004,0.034523000000000005
2021,5,23,12,50,10,60,256931,6,1.42,38.209392,-85.762077,431.43048,0.034523000000000005
2021,5,23,12,50,11,20,257385,6,1.42,38.209392,-85.762077,431.43048,0.011508
2021,5,23,12,50,11,20,257734,6,1.42,38.209392,-85.762077,431.43048,0.011508
2021,5,23,12,50,11,80,258131,6,1.42,38.209392,-85.762084,430.446197,0.011508
2021,5,23,12,50,12,40,258584,6,1.42,38.209388,-85.762084,430.446197,0.023016
2021,5,23,12,50,12,40,258903,6,1.42,38.209388,-85.762084,430.446197,0.023016
2021,5,23,12,50,13,0,259306,6,1.42,38.209388,-85.762084,430.118133,0.023016
2021,5,23,12,50,13,0,259632,6,1.42,38.209388,-85.762084,430.118133,0.023016
2021,5,23,12,50,14,0,260112,6,1.42,38.209392,-85.762084,430.118133,0.034523000000000005
2021,5,23,12,50,14,0,260430,6,1.42,38.209392,-85.762084,430.118133,0.034523000000000005
2021,5,23,12,50,14,0,260800,6,1.42,38.209392,-85.762084,430.118133,0.034523000000000005
2021,5,23,12,50,14,0,261203,6,1.42,38.209392,-85.762084,430.118133,0.034523000000000005
2021,5,23,12,50,15,40,261629,6,1.42,38.209392,-85.762084,430.118133,0.046031
2021,5,23,12,50,15,40,261949,6,1.42,38.209392,-85.762084,430.118133,0.046031
2021,5,23,12,50,15,40,262339,6,1.42,38.209392,-85.762084,430.118133,0.046031
2021,5,23,12,50,16,60,262755,6,1.42,38.209388,-85.762084,430.118133,0.069047
2021,5,23,12,50,16,60,263075,6,1.42,38.209388,-85.762084,430.118133,0.069047
2021,5,23,12,50,16,60,263442,6,1.42,38.209388,-85.762084,430.118133,0.069047
2021,5,23,12,50,17,60,263895,6,1.42,38.209388,-85.762084,430.118133,0.161109
2021,5,23,12,50,17,60,264215,6,1.42,38.209388,-85.762084,430.118133,0.161109
2021,5,23,12,50,17,60,264650,6,1.42,38.209388,-85.762084,430.118133,0.161109
2021,5,23,12,50,17,60,265057,6,1.42,38.209388,-85.762084,430.118133,0.161109
2021,5,23,12,50,17,60,265460,6,1.42,38.209388,-85.762084,430.118133,0.161109
2021,5,23,12,50,17,60,265779,6,1.42,38.209388,-85.762084,430.118133,0.161109
2021,5,23,12,50,17,60,266191,6,1.42,38.209388,-85.762084,430.118133,0.161109
2021,5,23,12,50,20,20,266584,6,1.42,38.209388,-85.762084,430.118133,0.12658599999999998
2021,5,23,12,50,20,20,266938,6,1.42,38.209388,-85.762084,430.118133,0.12658599999999998
2021,5,23,12,50,21,0,267411,6,1.42,38.209388,-85.762084,430.118133,0.057539
2021,5,23,12,50,21,0,267730,6,1.42,38.209388,-85.762084,430.118133,0.057539
2021,5,23,12,50,21,80,268111,6,1.42,38.209392,-85.762084,430.118133,0.080555
2021,5,23,12,50,21,80,268432,6,1.42,38.209392,-85.762084,430.118133,0.080555
2021,5,23,12,50,22,40,268814,6,1.42,38.209392,-85.762084,430.118133,0.092062
2021,5,23,12,50,22,40,269135,6,1.42,38.209392,-85.762084,430.118133,0.092062
2021,5,23,12,50,23,0,269591,6,1.42,38.209392,-85.762084,428.805786,0.092062
2021,5,23,12,50,23,60,270024,6,1.42,38.209392,-85.762084,428.805786,0.161109
2021,5,23,12,50,23,60,270459,6,1.42,38.209392,-85.762084,428.805786,0.161109
2021,5,23,12,50,23,60,270814,6,1.42,38.209392,-85.762084,428.805786,0.161109
2021,5,23,12,50,23,60,271215,6,1.42,38.209392,-85.762084,428.805786,0.161109
2021,5,23,12,50,25,20,271632,6,1.42,38.209392,-85.762084,429.790039,0.161109
2021,5,23,12,50,25,20,271960,6,1.42,38.209392,-85.762084,429.790039,0.161109
2021,5,23,12,50,25,20,272376,6,1.42,38.209392,-85.762084,429.790039,0.161109
2021,5,23,12,50,26,20,272780,6,1.42,38.209392,-85.762084,430.446197,0.161109
2021,5,23,12,50,26,20,273148,6,1.42,38.209392,-85.762084,430.446197,0.161109
2021,5,23,12,50,26,20,273529,6,1.42,38.209392,-85.762084,430.446197,0.161109
2021,5,23,12,50,27,40,273934,6,1.42,38.209392,-85.762084,430.774291,0.161109
2021,5,23,12,50,27,40,274262,6,1.42,38.209392,-85.762084,430.774291,0.161109
2021,5,23,12,50,27,40,274678,6,1.42,38.209392,-85.762084,430.774291,0.161109
2021,5,23,12,50,28,80,275080,6,1.42,38.209392,-85.762084,430.774291,0.115078
2021,5,23,12,50,28,80,275399,6,1.42,38.209392,-85.762084,430.774291,0.115078
2021,5,23,12,50,28,80,275768,6,1.42,38.209392,-85.762084,430.774291,0.115078
2021,5,23,12,50,29,60,276171,6,1.42,38.209392,-85.762084,432.742767,0.115078
2021,5,23,12,50,30,20,276562,6,1.42,38.209392,-85.762084,432.742767,0.034523000000000005
2021,5,23,12,50,30,20,276914,6,1.42,38.209392,-85.762084,432.742767,0.034523000000000005
2021,5,23,12,50,30,20,277285,6,1.42,38.209392,-85.762084,432.742767,0.034523000000000005
2021,5,23,12,50,31,40,277722,6,1.42,38.209392,-85.762084,432.742767,0.046031
2021,5,23,12,50,31,40,278040,6,1.42,38.209392,-85.762084,432.742767,0.046031
2021,5,23,12,50,32,0,278423,6,1.42,38.209392,-85.762084,432.742767,0.023016
2021,5,23,12,50,32,0,278743,6,1.42,38.209392,-85.762084,432.742767,0.023016
2021,5,23,12,50,32,60,279198,6,1.42,38.209392,-85.762084,433.07086100000004,0.023016
2021,5,23,12,50,33,20,279613,6,1.42,38.209392,-85.762084,433.07086100000004,0.034523000000000005
2021,5,23,12,50,33,60,280003,6,1.42,38.209392,-85.762084,433.07086100000004,0.069047
2021,5,23,12,50,33,60,280325,6,1.42,38.209392,-85.762084,433.07086100000004,0.069047
2021,5,23,12,50,33,60,280760,6,1.42,38.209392,-85.762084,433.07086100000004,0.069047
2021,5,23,12,50,33,60,281131,6,1.42,38.209392,-85.762084,433.07086100000004,0.069047
2021,5,23,12,50,35,0,281531,6,1.42,38.209392,-85.762084,432.742767,0.069047
2021,5,23,12,50,35,0,281885,6,1.42,38.209392,-85.762084,432.742767,0.069047
2021,5,23,12,50,36,0,282290,6,1.42,38.209392,-85.762084,432.742767,0.080555
2021,5,23,12,50,36,0,282610,6,1.42,38.209392,-85.762084,432.742767,0.080555
2021,5,23,12,50,36,0,283046,6,1.42,38.209392,-85.762084,432.742767,0.080555
2021,5,23,12,50,36,0,283416,6,1.42,38.209392,-85.762084,432.742767,0.080555
2021,5,23,12,50,36,0,283767,6,1.42,38.209392,-85.762084,432.742767,0.080555
2021,5,23,12,50,36,0,284149,6,1.42,38.209392,-85.762084,432.742767,0.080555
2021,5,23,12,50,38,0,284552,6,1.42,38.209392,-85.762084,433.39895599999994,0.080555
2021,5,23,12,50,38,0,284877,6,1.42,38.209392,-85.762084,433.39895599999994,0.080555
2021,5,23,12,50,38,80,285261,6,1.42,38.209392,-85.762084,433.39895599999994,0.057539
2021,5,23,12,50,38,80,285582,6,1.42,38.209392,-85.762084,433.39895599999994,0.057539
2021,5,23,12,50,38,80,285950,6,1.42,38.209392,-85.762084,433.39895599999994,0.057539
2021,5,23,12,50,40,0,286376,6,1.42,38.209392,-85.762084,433.39895599999994,0.011508
2021,5,23,12,50,40,0,286697,6,1.42,38.209392,-85.762084,433.39895599999994,0.011508
2021,5,23,12,50,40,60,287086,6,1.42,38.209392,-85.762084,433.39895599999994,0.0
2021,5,23,12,50,40,60,287406,6,1.42,38.209392,-85.762084,433.39895599999994,0.0
2021,5,23,12,50,40,60,287822,6,1.42,38.209392,-85.762084,433.39895599999994,0.0
2021,5,23,12,50,40,60,288193,6,1.42,38.209392,-85.762084,433.39895599999994,0.0
2021,5,23,12,50,42,0,288713,6,1.42,38.209392,-85.762084,435.69555599999995,0.0
2021,5,23,12,50,42,0,289090,6,1.42,38.209392,-85.762084,435.69555599999995,0.0
2021,5,23,12,50,42,0,289529,6,1.42,38.209392,-85.762084,435.69555599999995,0.0
2021,5,23,12,50,42,0,289848,6,1.42,38.209392,-85.762084,435.69555599999995,0.0
2021,5,23,12,50,43,80,290262,6,1.42,38.209392,-85.762084,435.69555599999995,0.011508
2021,5,23,12,50,44,20,290655,6,1.42,38.209392,-85.762084,435.69555599999995,0.12658599999999998
2021,5,23,12,50,44,20,290974,6,1.42,38.209392,-85.762084,435.69555599999995,0.12658599999999998
2021,5,23,12,50,45,0,291410,6,1.42,38.209392,-85.762084,437.664062,0.12658599999999998
2021,5,23,12,50,45,0,291737,6,1.42,38.209392,-85.762084,437.664062,0.12658599999999998
2021,5,23,12,50,45,0,292108,6,1.42,38.209392,-85.762084,437.664062,0.12658599999999998
2021,5,23,12,50,45,0,292499,6,1.42,38.209392,-85.762084,437.664062,0.12658599999999998
2021,5,23,12,50,46,60,292899,6,1.42,38.209392,-85.762084,437.664062,0.080555
2021,5,23,12,50,46,60,293221,6,1.42,38.209392,-85.762084,437.664062,0.080555
2021,5,23,12,50,46,60,293621,6,1.42,38.209392,-85.762084,437.664062,0.080555
2021,5,23,12,50,46,60,293992,6,1.42,38.209392,-85.762084,437.664062,0.080555
2021,5,23,12,50,48,0,294393,6,1.42,38.209392,-85.762084,438.976379,0.080555
2021,5,23,12,50,48,40,294786,6,1.42,38.209392,-85.762084,438.976379,0.0
2021,5,23,12,50,48,40,295106,6,1.42,38.209392,-85.762084,438.976379,0.0
2021,5,23,12,50,48,40,295533,6,1.42,38.209392,-85.762084,438.976379,0.0
2021,5,23,12,50,48,40,295882,6,1.42,38.209392,-85.762084,438.976379,0.0
2021,5,23,12,50,50,0,296275,6,1.42,38.209392,-85.762084,438.976379,0.034523000000000005
2021,5,23,12,50,50,0,296597,6,1.42,38.209392,-85.762084,438.976379,0.034523000000000005
2021,5,23,12,50,50,60,297013,6,1.42,38.209392,-85.762084,439.632537,0.034523000000000005
2021,5,23,12,50,50,60,297339,6,1.42,38.209392,-85.762084,439.632537,0.034523000000000005
2021,5,23,12,50,50,60,297711,6,1.42,38.209392,-85.762084,439.632537,0.034523000000000005
2021,5,23,12,50,51,80,298114,6,1.42,38.209392,-85.762084,439.632537,0.034523000000000005
2021,5,23,12,50,51,80,298466,6,1.42,38.209392,-85.762084,439.632537,0.034523000000000005
2021,5,23,12,50,52,40,298868,6,1.42,38.209392,-85.762084,439.96063200000003,0.034523000000000005
2021,5,23,12,50,52,40,299196,6,1.42,38.209392,-85.762084,439.96063200000003,0.034523000000000005
2021,5,23,12,50,52,40,299558,6,1.42,38.209392,-85.762084,439.96063200000003,0.034523000000000005
2021,5,23,12,50,52,40,299961,6,1.42,38.209392,-85.762084,439.96063200000003,0.034523000000000005
2021,5,23,12,50,52,40,300398,6,1.42,38.209392,-85.762084,439.96063200000003,0.034523000000000005
2021,5,23,12,50,54,40,300853,6,1.42,38.209392,-85.762084,439.96063200000003,0.046031
2021,5,23,12,50,54,80,301243,6,1.42,38.209392,-85.762084,439.96063200000003,0.034523000000000005
2021,5,23,12,50,54,80,301563,6,1.42,38.209392,-85.762084,439.96063200000003,0.034523000000000005
2021,5,23,12,50,55,40,301977,6,1.42,38.209392,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,55,40,302405,6,1.42,38.209392,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,55,40,302795,6,1.42,38.209392,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,56,80,303248,6,1.42,38.209388,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,56,80,303576,6,1.42,38.209388,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,56,80,303993,6,1.42,38.209388,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,56,80,304396,6,1.42,38.209388,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,56,80,304833,6,1.42,38.209388,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,56,80,305225,6,1.42,38.209388,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,56,80,305643,6,1.42,38.209388,-85.762084,441.272979,0.034523000000000005
2021,5,23,12,50,59,60,306106,6,1.42,38.209388,-85.762084,441.272979,2.393621
2021,5,23,12,50,59,60,306428,6,1.42,38.209388,-85.762084,441.272979,2.393621
2021,5,23,12,51,0,40,306848,6,1.42,38.209381,-85.762077,441.272979,3.176151
2021,5,23,12,51,0,40,307173,6,1.42,38.209381,-85.762077,441.272979,3.176151
2021,5,23,12,51,1,0,307575,6,1.42,38.209377,-85.762069,443.24148499999995,3.176151
2021,5,23,12,51,1,0,307894,6,1.42,38.209377,-85.762069,443.24148499999995,3.176151
2021,5,23,12,51,1,0,308343,6,1.42,38.209377,-85.762069,443.24148499999995,3.176151
2021,5,23,12,51,2,20,308772,6,1.42,38.209365000000005,-85.762054,443.24148499999995,3.3602760000000003
2021,5,23,12,51,2,20,309096,6,1.42,38.209365000000005,-85.762054,443.24148499999995,3.3602760000000003
2021,5,23,12,51,2,80,309512,6,1.42,38.209362,-85.762046,444.553833,3.3602760000000003
2021,5,23,12,51,2,80,309839,6,1.42,38.209362,-85.762046,444.553833,3.3602760000000003
2021,5,23,12,51,2,80,310279,6,1.42,38.209362,-85.762046,444.553833,3.3602760000000003
2021,5,23,12,51,2,80,310679,6,1.42,38.209362,-85.762046,444.553833,3.3602760000000003
2021,5,23,12,51,4,20,311095,6,1.42,38.209346000000004,-85.76203100000001,445.866119,3.3602760000000003
2021,5,23,12,51,4,20,311504,6,1.42,38.209346000000004,-85.76203100000001,445.866119,3.3602760000000003
2021,5,23,12,51,5,0,311910,6,1.42,38.209339,-85.762023,446.522308,3.3602760000000003
2021,5,23,12,51,5,40,312316,6,1.42,38.209339,-85.762016,446.522308,3.3602760000000003
2021,5,23,12,51,5,40,312717,6,1.42,38.209339,-85.762016,446.522308,3.3602760000000003
2021,5,23,12,51,5,40,313127,6,1.42,38.209339,-85.762016,446.522308,3.3602760000000003
2021,5,23,12,51,6,80,313533,6,1.42,38.209323,-85.762001,447.178466,3.3602760000000003
2021,5,23,12,51,6,80,313860,6,1.42,38.209323,-85.762001,447.178466,3.3602760000000003
2021,5,23,12,51,6,80,314188,6,1.42,38.209323,-85.762001,447.178466,3.3602760000000003
2021,5,23,12,51,7,80,314590,6,1.42,38.209315999999994,-85.761993,447.50656100000003,3.3602760000000003
2021,5,23,12,51,6,20,315000,6,1.42,38.209312,-85.761985,447.50656100000003,2.957503
2021,5,23,12,51,6,60,315405,6,1.42,38.209308,-85.761985,447.178466,2.957503
2021,5,23,12,51,6,60,315761,6,1.42,38.209308,-85.761985,447.178466,2.957503
2021,5,23,12,51,7,40,316223,6,1.42,38.209303999999996,-85.761978,447.178466,2.589254
2021,5,23,12,51,7,80,316633,6,1.42,38.2093,-85.76196999999999,447.178466,2.221004
2021,5,23,12,51,7,80,316955,6,1.42,38.2093,-85.76196999999999,447.178466,2.221004
2021,5,23,12,51,8,40,317370,6,1.42,38.209297,-85.76196999999999,446.522308,2.221004
2021,5,23,12,51,8,80,317775,6,1.42,38.209297,-85.761962,446.522308,2.221004
2021,5,23,12,51,9,60,318234,6,1.42,38.209297,-85.761962,446.522308,0.023016
2021,5,23,12,51,9,60,318554,6,1.42,38.209297,-85.761962,446.522308,0.023016
2021,5,23,12,51,9,60,318993,6,1.42,38.209297,-85.761962,446.522308,0.023016
2021,5,23,12,51,10,80,319382,6,1.42,38.209297,-85.761962,446.522308,0.046031
2021,5,23,12,51,10,80,319704,6,1.42,38.209297,-85.761962,446.522308,0.046031
2021,5,23,12,51,11,60,320110,6,1.42,38.209297,-85.761962,446.522308,0.7825300000000001
2021,5,23,12,51,11,60,320463,6,1.42,38.209297,-85.761962,446.522308,0.7825300000000001
2021,5,23,12,51,11,60,320891,6,1.42,38.209297,-85.761962,446.522308,0.7825300000000001
2021,5,23,12,51,11,60,321263,6,1.42,38.209297,-85.761962,446.522308,0.7825300000000001
2021,5,23,12,51,13,20,321680,6,1.42,38.209297,-85.761962,446.522308,0.0
2021,5,23,12,51,13,20,322000,6,1.42,38.209297,-85.761962,446.522308,0.0
2021,5,23,12,51,13,20,322436,6,1.42,38.209297,-85.761962,446.522308,0.0
2021,5,23,12,51,13,20,322837,6,1.42,38.209297,-85.761962,446.522308,0.0
2021,5,23,12,51,13,20,323189,6,1.42,38.209297,-85.761962,446.522308,0.0
2021,5,23,12,51,15,20,323605,6,1.42,38.209297,-85.761962,446.522308,0.080555
